model,dataset,category,seed,condition,ctype,severity,rescue,image_index,is_anomalous,anomaly_score,experiment
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),49,1,0.7016171216964722,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),50,1,0.9474454522132874,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),51,1,0.6583424806594849,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),52,1,0.7960755825042725,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),53,1,0.6553213596343994,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),54,1,0.7377830147743225,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),55,1,0.6095098853111267,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),56,1,0.9329930543899536,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),57,1,0.5274331569671631,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),58,1,0.5983025431632996,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),59,1,0.9429816603660583,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),60,0,0.6462082862854004,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),61,0,0.7747251391410828,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),62,0,0.6462780237197876,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),63,0,0.6000398993492126,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),64,0,0.6524682641029358,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),65,0,0.6255990862846375,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),66,0,0.7363317012786865,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),67,0,0.6194765567779541,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),68,0,0.7719706296920776,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),69,0,0.6343576312065125,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),70,0,0.5842298269271851,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),71,0,0.7162506580352783,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),72,0,0.6864697337150574,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),73,0,0.6295818090438843,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),74,0,0.8621218800544739,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),75,0,0.5121979713439941,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),76,0,0.6200759410858154,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),77,0,0.5870721936225891,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),78,0,0.7205605506896973,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),79,0,0.6479682922363281,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),80,0,0.6844255924224854,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),81,0,0.8409322500228882,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),82,0,0.627838671207428,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),83,0,0.7652562856674194,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),84,0,0.5809736847877502,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),85,0,0.6635092496871948,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),86,0,0.5909912586212158,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),87,0,0.753670334815979,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),88,0,0.6315926909446716,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),89,0,0.7440789937973022,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),90,0,0.6282492280006409,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),91,0,0.6155976057052612,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),92,0,0.6242173314094543,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),93,0,0.685425877571106,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),94,0,0.7034240961074829,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),95,0,0.6310147643089294,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),96,0,0.5711838603019714,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),97,0,0.5466859340667725,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),98,0,0.5918851494789124,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),99,0,0.6266436576843262,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),100,0,0.722637414932251,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),101,0,0.6284999847412109,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),102,0,0.5679563283920288,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),103,0,0.6514800786972046,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),104,0,0.5836396217346191,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),105,0,0.548757016658783,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),106,0,0.593853771686554,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),107,0,0.645564079284668,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),108,0,0.6398742198944092,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),109,0,0.6575793027877808,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),110,0,0.6309136152267456,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),111,0,0.5864145159721375,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),112,0,0.721548855304718,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),113,0,0.6378234028816223,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),114,0,0.6440860033035278,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),115,0,0.6594053506851196,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),116,0,0.7055336236953735,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),117,0,0.5978199243545532,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),118,1,0.6878347396850586,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),119,1,0.6584672927856445,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),120,1,0.6712334156036377,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),121,1,0.7844442129135132,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),122,1,0.7879916429519653,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),123,1,0.6384214162826538,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),124,1,0.8851107358932495,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),125,1,0.762701153755188,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),126,1,0.7354637384414673,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),127,1,0.8804623484611511,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),128,1,0.5843990445137024,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),129,1,0.6270609498023987,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),130,1,0.6563950777053833,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),131,1,0.6288936138153076,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),132,1,0.5990710258483887,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),133,1,0.7061190605163574,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),134,1,0.6601148843765259,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),135,1,0.6721245646476746,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),136,1,0.6396881341934204,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),137,1,0.6942107677459717,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),138,1,0.7630918025970459,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),139,1,0.8176778554916382,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),140,1,0.7618294954299927,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),141,1,0.8806571364402771,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),142,1,0.6027886271476746,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),143,1,0.6939223408699036,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),144,1,0.5648516416549683,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),145,1,0.8036046028137207,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),146,1,0.7038648128509521,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),147,1,0.8733810186386108,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),148,1,0.5492075085639954,feature_space
PaDiM,MVTec-AD,cable,42,rescued,fog_haze,moderate,Dehaze (Dark Channel),149,1,0.7601528167724609,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,0,1,0.7509523630142212,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,1,1,0.709289014339447,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,2,1,0.6126210689544678,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,3,1,0.720413327217102,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,4,1,0.7598490715026855,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,5,1,0.700973391532898,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,6,1,0.7304911017417908,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,7,1,0.6887950897216797,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,8,1,0.8146023154258728,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,9,1,0.6787624359130859,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,10,1,0.6398521065711975,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,11,1,0.8254193067550659,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,12,1,0.6296471357345581,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,13,1,0.6924930810928345,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,14,1,0.7042782306671143,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,15,1,0.6899773478507996,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,16,1,0.523173451423645,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,17,1,0.6485577821731567,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,18,1,0.7006440162658691,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,19,1,0.5285373330116272,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,20,1,0.642674446105957,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,21,1,0.7518471479415894,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,22,1,0.8682775497436523,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,23,1,0.7803195714950562,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,24,1,0.5000005960464478,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,25,1,0.7258809804916382,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,26,1,0.8051000833511353,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,27,1,0.7185719609260559,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,28,1,0.688252329826355,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,29,1,0.7674664258956909,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,30,1,0.631881594657898,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,31,1,0.6919462084770203,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,32,1,0.6944556832313538,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,33,1,0.7309700846672058,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,34,1,0.7150194048881531,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,35,0,0.29704517126083374,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,36,0,0.3279229402542114,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,37,0,0.27866995334625244,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,38,0,0.25953757762908936,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,39,0,0.25536060333251953,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,40,0,0.38950446248054504,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,41,0,0.3077780604362488,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,42,0,0.3146451711654663,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,43,0,0.30357569456100464,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,44,0,0.30467092990875244,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,45,0,0.31571459770202637,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,46,0,0.31458741426467896,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,47,0,0.3281601667404175,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,48,0,0.3664190173149109,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,49,0,0.33831465244293213,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,50,0,0.26017284393310547,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,51,0,0.25040143728256226,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,52,0,0.3287475109100342,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,53,0,0.2981129586696625,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,54,0,0.32139214873313904,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,55,0,0.31693845987319946,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,56,0,0.23373836278915405,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,57,0,0.28710392117500305,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,58,0,0.3147420287132263,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,59,0,0.31061339378356934,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,60,0,0.27582815289497375,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,61,0,0.26528704166412354,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,62,0,0.35976165533065796,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,63,0,0.2993205785751343,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,64,0,0.2795752286911011,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,65,0,0.2594881057739258,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,66,0,0.28912875056266785,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,67,0,0.3276847004890442,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,68,0,0.2614271640777588,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,69,0,0.30184608697891235,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,70,0,0.2558631896972656,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,71,0,0.34270015358924866,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,72,0,0.36694130301475525,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,73,0,0.27759331464767456,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,74,0,0.34727489948272705,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,75,1,0.8432824611663818,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,76,1,0.8895890712738037,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,77,1,0.9953866004943848,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,78,1,1.0,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,79,1,0.9311923980712891,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,80,1,0.772135853767395,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,81,1,0.8197960257530212,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,82,1,1.0,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,83,1,0.7148433923721313,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,84,1,0.9041601419448853,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,85,1,0.9747748970985413,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,86,1,0.910616397857666,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,87,1,0.9665660858154297,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,88,1,0.7772471904754639,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,89,1,0.8301982283592224,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,90,1,0.7736974358558655,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,91,1,0.5568905472755432,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,92,1,0.7891964912414551,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,93,1,0.9183777570724487,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,94,1,0.9495595693588257,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,95,1,1.0,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,96,1,0.7462449073791504,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,97,1,0.8434566259384155,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,98,1,0.7858975529670715,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,99,1,0.9077332019805908,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,100,1,0.7869763374328613,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,101,1,1.0,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,102,1,0.6475468277931213,feature_space
PatchCore,MVTec-AD,hazelnut,42,clean,clean,none,none,103,1,0.9465309381484985,feature_space
